Project,TC,Approach,Policy,# Correct,# Incorrect,# java.io. Incorrect,# <clinit> Incorrect,#Excluded missing edges,# Actual (minus java.io.*/<clinit>/excluded),Missed relevant nodes,# Missing relevant nodes (Nodes in SCG not in RCG)
batik,TC_PadMode_Set,WALA,0-1-CFA,34,6,1,0,0,5,java.lang.Object:getClass;java.lang.Throwable:toString;java.lang.Class:toString,79
batik,TC_TextNode_Anchor_List,WALA,0-1-CFA,34,6,1,0,0,5,java.lang.Object:getClass;java.lang.Throwable:toString;java.lang.Class:toString,79
batik,TC_TextNode_Anchor_Map,SALSA,1-CFA,32,3,1,0,0,2,salsa.model.ObjectOutputStream:writeObject;java.lang.Object:getClass,68
batik,TC_CompositeRule_List,SENECA,0-1-CFA,32,213,6,11,0,196,org.apache.batik.xml.XMLException:getMessage;java.text.MessageFormat:format;org.apache.batik.svggen.SVGGraphics2DRuntimeException:getMessage;java.rmi.RemoteException:getMessage;java.util.LinkedList:<init>;org.apache.batik.dom.AbstractDocument:readObject;org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>;org.apache.batik.util.resources.ResourceFormatException:getClassName;org.apache.batik.css.parser.ParseException:getMessage;org.apache.batik.ext.awt.image.ARGBChannel:<init>;org.apache.batik.gvt.TextNode$Anchor:readResolve;org.apache.batik.ext.awt.image.ARGBChannel:toString;java.util.ResourceBundle:getString;org.apache.batik.i18n.LocaleGroup:<init>;org.xml.sax.SAXException:getMessage;java.lang.Throwable:toString;javax.security.sasl.SaslException:toString;java.util.MissingResourceException:<init>;org.apache.batik.util.resources.ResourceFormatException:getKey;org.apache.batik.util.gui.resource.MissingListenerException:toString;java.lang.Throwable:getMessage;org.apache.batik.i18n.LocaleGroup:getLocale;org.apache.batik.bridge.Messages:formatMessage;org.apache.batik.dom.AbstractNode$1:<init>;org.apache.batik.script.InterpreterException:getMessage;org.apache.batik.gvt.TextNode$Anchor:<init>;org.apache.batik.dom.AbstractStylableDocument:<init>;java.lang.System:arraycopy;org.apache.batik.i18n.LocalizableSupport:getResourceBundle;javax.xml.bind.JAXBException:toString;org.apache.batik.transcoder.TranscoderException:getMessage;org.apache.batik.i18n.LocalizableSupport:lookupResourceBundle;org.apache.batik.util.gui.resource.MissingListenerException:getKey;javax.xml.bind.TypeConstraintException:toString;java.lang.Object:getClass;org.apache.batik.svggen.SVGGraphics2DIOException:getMessage;org.apache.batik.apps.rasterizer.Messages:formatMessage;org.apache.batik.util.gui.resource.MissingListenerException:getClassName;javax.naming.NamingException:toString;org.xml.sax.SAXException:toString;org.apache.batik.ext.awt.image.PadMode:<init>;org.apache.batik.util.resources.ResourceFormatException:toString;java.util.ArrayList:get;org.apache.batik.dom.svg.SVGOMDocument:<init>;org.apache.batik.i18n.LocalizableSupport:hasNextResourceBundle;org.apache.batik.i18n.LocalizableSupport:<init>;org.apache.batik.apps.rasterizer.SVGConverterException:getMessage;org.apache.batik.anim.AnimationException:getMessage;javax.naming.LinkException:toString;org.apache.batik.ext.awt.image.PadMode:readResolve;java.lang.Object:toString;org.apache.batik.ext.awt.image.ARGBChannel:readResolve;org.ietf.jgss.GSSException:toString;org.apache.batik.dom.xbl.GenericXBLManager:<init>;org.apache.batik.anim.timing.TimedElement:formatMessage;org.apache.batik.dom.AbstractParentNode:<init>;salsa.model.ObjectOutputStream:writeObject;java.util.ResourceBundle:getBundle;org.apache.batik.parser.ParseException:getMessage;org.apache.batik.dom.AbstractDocument:<init>;org.apache.batik.i18n.LocalizableSupport:getCurrentLocale;org.apache.batik.i18n.LocalizableSupport:setUsedLocale;org.apache.batik.dom.svg.SVGOMDocument:readObject;org.apache.batik.i18n.LocalizableSupport:getString;org.apache.batik.dom.AbstractNode:<init>;org.apache.batik.bridge.BridgeException:getMessage;org.apache.batik.i18n.LocalizableSupport:formatMessage;javax.naming.directory.AttributeModificationException:toString,3277
batik,TC_ARGBChannel_Simple,SENECA,0-1-CFA,21,212,6,11,0,195,org.apache.batik.xml.XMLException:getMessage;java.text.MessageFormat:format;org.apache.batik.svggen.SVGGraphics2DRuntimeException:getMessage;java.rmi.RemoteException:getMessage;java.util.LinkedList:<init>;org.apache.batik.dom.AbstractDocument:readObject;org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>;org.apache.batik.ext.awt.image.CompositeRule:readResolve;org.apache.batik.util.resources.ResourceFormatException:getClassName;org.apache.batik.css.parser.ParseException:getMessage;org.apache.batik.gvt.TextNode$Anchor:readResolve;java.util.ResourceBundle:getString;org.apache.batik.i18n.LocaleGroup:<init>;org.xml.sax.SAXException:getMessage;org.apache.batik.ext.awt.image.CompositeRule:toString;java.lang.Throwable:toString;javax.security.sasl.SaslException:toString;java.util.MissingResourceException:<init>;org.apache.batik.util.resources.ResourceFormatException:getKey;org.apache.batik.util.gui.resource.MissingListenerException:toString;java.lang.Throwable:getMessage;org.apache.batik.i18n.LocaleGroup:getLocale;org.apache.batik.bridge.Messages:formatMessage;org.apache.batik.dom.AbstractNode$1:<init>;org.apache.batik.script.InterpreterException:getMessage;org.apache.batik.gvt.TextNode$Anchor:<init>;org.apache.batik.dom.AbstractStylableDocument:<init>;java.lang.System:arraycopy;org.apache.batik.i18n.LocalizableSupport:getResourceBundle;javax.xml.bind.JAXBException:toString;org.apache.batik.transcoder.TranscoderException:getMessage;org.apache.batik.i18n.LocalizableSupport:lookupResourceBundle;org.apache.batik.util.gui.resource.MissingListenerException:getKey;javax.xml.bind.TypeConstraintException:toString;org.apache.batik.ext.awt.image.CompositeRule:<init>;java.lang.Object:getClass;org.apache.batik.svggen.SVGGraphics2DIOException:getMessage;org.apache.batik.apps.rasterizer.Messages:formatMessage;org.apache.batik.util.gui.resource.MissingListenerException:getClassName;javax.naming.NamingException:toString;org.xml.sax.SAXException:toString;org.apache.batik.ext.awt.image.PadMode:<init>;org.apache.batik.util.resources.ResourceFormatException:toString;java.util.ArrayList:get;org.apache.batik.dom.svg.SVGOMDocument:<init>;org.apache.batik.i18n.LocalizableSupport:hasNextResourceBundle;org.apache.batik.i18n.LocalizableSupport:<init>;org.apache.batik.apps.rasterizer.SVGConverterException:getMessage;org.apache.batik.anim.AnimationException:getMessage;javax.naming.LinkException:toString;org.apache.batik.ext.awt.image.PadMode:readResolve;java.lang.Object:toString;org.apache.batik.dom.xbl.GenericXBLManager:<init>;org.ietf.jgss.GSSException:toString;org.apache.batik.anim.timing.TimedElement:formatMessage;org.apache.batik.dom.AbstractParentNode:<init>;salsa.model.ObjectOutputStream:writeObject;java.util.ResourceBundle:getBundle;org.apache.batik.parser.ParseException:getMessage;org.apache.batik.dom.AbstractDocument:<init>;org.apache.batik.i18n.LocalizableSupport:getCurrentLocale;org.apache.batik.i18n.LocalizableSupport:setUsedLocale;org.apache.batik.dom.svg.SVGOMDocument:readObject;org.apache.batik.i18n.LocalizableSupport:getString;org.apache.batik.dom.AbstractNode:<init>;org.apache.batik.bridge.BridgeException:getMessage;org.apache.batik.i18n.LocalizableSupport:formatMessage;javax.naming.directory.AttributeModificationException:toString,3283
batik,TC_AbstractDocument_Set,SENECA,1-CFA,90,383,6,10,0,367,org.apache.batik.dom.events.DOMUIEvent:<init>;org.apache.batik.dom.events.DocumentEventSupport$MutationEventFactory:<init>;org.apache.batik.xml.XMLException:getMessage;java.rmi.RemoteException:getMessage;org.apache.batik.dom.events.DocumentEventSupport$MouseEventFactory:<init>;org.apache.batik.dom.events.AbstractEvent:getStopImmediatePropagation;org.apache.batik.dom.AbstractNode:createDOMException;org.apache.batik.dom.AbstractDocument:getXblParentNode;java.util.ResourceBundle:getString;org.apache.batik.ext.awt.image.ARGBChannel:toString;org.apache.batik.dom.AbstractNode:getParentNodeEventTarget;org.apache.batik.dom.events.DocumentEventSupport$SimpleEventFactory:<init>;org.apache.batik.gvt.TextNode$Anchor:readResolve;org.apache.batik.dom.events.DOMTextEvent:<init>;org.apache.batik.dom.AbstractChildNode:setNextSibling;org.apache.batik.dom.events.DocumentEventSupport$UIEventFactory:<init>;org.apache.batik.dom.events.DocumentEventSupport:<init>;org.apache.batik.dom.events.EventSupport:runDefaultActions;org.apache.batik.dom.AbstractDOMImplementation:createEventSupport;org.apache.batik.dom.AbstractStylableDocument:<init>;javax.xml.bind.JAXBException:toString;org.apache.batik.transcoder.TranscoderException:getMessage;org.apache.batik.dom.AbstractNode:getCurrentDocument;org.apache.batik.dom.AbstractChildNode:getNextSibling;org.apache.batik.util.resources.ResourceFormatException:toString;org.apache.batik.dom.xbl.GenericXBLManager:getXblParentNode;org.apache.batik.i18n.LocalizableSupport:hasNextResourceBundle;org.apache.batik.dom.events.EventSupport:fireEventListeners;org.apache.batik.dom.events.DocumentEventSupport$TextEventFactory:createEvent;org.apache.batik.dom.AbstractParentNode$ChildNodes:remove;org.apache.batik.anim.timing.TimedElement:formatMessage;salsa.model.ObjectOutputStream:writeObject;org.apache.batik.dom.AbstractDOMImplementation:createDocumentEventSupport;org.apache.batik.parser.ParseException:getMessage;org.apache.batik.dom.AbstractDocument:createEvent;org.apache.batik.dom.events.AbstractEvent:initEventNS;org.apache.batik.dom.events.DOMKeyEvent:<init>;org.apache.batik.dom.AbstractNode:getEventSupport;org.apache.batik.dom.AbstractNode:fireDOMNodeRemovedFromDocumentEvent;org.apache.batik.dom.events.AbstractEvent:<init>;org.apache.batik.svggen.SVGGraphics2DRuntimeException:getMessage;org.apache.batik.util.resources.ResourceFormatException:getClassName;org.apache.batik.css.parser.ParseException:getMessage;org.apache.batik.dom.events.DocumentEventSupport$MouseEventFactory:createEvent;org.apache.batik.ext.awt.image.ARGBChannel:<init>;org.apache.batik.dom.AbstractNode:dispatchEvent;java.util.HashSet:clear;org.apache.batik.dom.events.AbstractEvent:getType;org.apache.batik.ext.awt.image.CompositeRule:toString;org.apache.batik.dom.events.DocumentEventSupport$SimpleEventFactory:createEvent;org.apache.batik.dom.events.AbstractEvent:getNamespaceURI;org.apache.batik.util.resources.ResourceFormatException:getKey;java.lang.Throwable:printStackTrace;org.apache.batik.script.InterpreterException:getMessage;org.apache.batik.i18n.LocalizableSupport:getResourceBundle;org.apache.batik.i18n.LocalizableSupport:lookupResourceBundle;org.apache.batik.dom.events.DOMEvent:<init>;org.apache.batik.dom.events.EventSupport:getEventListeners;org.apache.batik.dom.AbstractChildNode:getPreviousSibling;org.apache.batik.dom.AbstractNode:getXblParentNode;org.apache.batik.util.gui.resource.MissingListenerException:getClassName;org.xml.sax.SAXException:toString;org.apache.batik.dom.events.DocumentEventSupport$MutationNameEventFactory:createEvent;org.apache.batik.anim.AnimationException:getMessage;javax.naming.LinkException:toString;org.apache.batik.dom.events.DocumentEventSupport$UIEventFactory:createEvent;org.apache.batik.dom.events.DocumentEventSupport$CustomEventFactory:<init>;java.util.ResourceBundle:getBundle;org.apache.batik.i18n.LocalizableSupport:getCurrentLocale;org.apache.batik.dom.events.AbstractEvent:stopPropagation;org.apache.batik.dom.events.DOMMutationNameEvent:<init>;org.apache.batik.bridge.BridgeException:getMessage;org.apache.batik.dom.AbstractDocument:nodeToBeRemoved;org.apache.batik.i18n.LocalizableSupport:formatMessage;org.apache.batik.dom.events.DocumentEventSupport:createEvent;org.apache.batik.dom.AbstractDocument:formatMessage;org.apache.batik.dom.events.AbstractEvent:getDefaultActions;java.util.LinkedList:<init>;org.apache.batik.dom.events.DOMMutationEvent:initMutationEventNS;org.apache.batik.dom.events.DocumentEventSupport$MutationEventFactory:createEvent;org.apache.batik.dom.AbstractParentNode:fireDOMNodeRemovedEvent;org.apache.batik.dom.events.DOMMouseEvent:<init>;org.apache.batik.dom.events.DocumentEventSupport$KeyEventFactory:<init>;org.xml.sax.SAXException:getMessage;java.lang.Throwable:toString;org.apache.batik.dom.util.HashTable:get;java.util.MissingResourceException:<init>;java.util.AbstractCollection:addAll;org.apache.batik.dom.AbstractParentNode:removeChild;java.lang.Throwable:getMessage;org.apache.batik.gvt.TextNode$Anchor:<init>;org.apache.batik.dom.AbstractDocument:setEventsEnabled;org.apache.batik.dom.AbstractNode:fireDOMNodeInsertedIntoDocumentEvent;org.apache.batik.dom.events.DOMMutationEvent:<init>;org.apache.batik.dom.AbstractDocument:getXBLManager;org.apache.batik.util.gui.resource.MissingListenerException:getKey;org.apache.batik.ext.awt.image.CompositeRule:<init>;org.apache.batik.dom.AbstractNode:getFirstChild;org.apache.batik.dom.events.AbstractEvent:setTarget;org.apache.batik.dom.AbstractDocument:getDocumentElement;org.apache.batik.ext.awt.image.ARGBChannel:readResolve;org.ietf.jgss.GSSException:toString;org.apache.batik.dom.events.AbstractEvent:getStopPropagation;org.apache.batik.i18n.LocalizableSupport:setUsedLocale;org.apache.batik.dom.svg.SVGOMDocument:readObject;javax.naming.directory.AttributeModificationException:toString;org.apache.batik.dom.AbstractNode:initializeEventSupport;java.text.MessageFormat:format;org.apache.batik.dom.events.EventSupport:createEventException;java.lang.System:currentTimeMillis;org.apache.batik.dom.events.AbstractEvent:preventDefault;org.apache.batik.dom.events.DocumentEventSupport$KeyboardEventFactory:<init>;org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>;org.apache.batik.dom.events.AbstractEvent:getBubbles;org.apache.batik.ext.awt.image.CompositeRule:readResolve;org.apache.batik.dom.events.AbstractEvent:stopImmediatePropagation;org.apache.batik.dom.events.DOMCustomEvent:<init>;org.apache.batik.dom.AbstractNode:getParentNode;javax.security.sasl.SaslException:toString;org.apache.batik.dom.AbstractDocument:getNodeType;org.apache.batik.util.gui.resource.MissingListenerException:toString;org.apache.batik.dom.events.EventSupport:dispatchEvent;org.apache.batik.dom.events.EventSupport:getAncestors;org.apache.batik.i18n.LocaleGroup:getLocale;org.apache.batik.bridge.Messages:formatMessage;org.apache.batik.dom.events.DocumentEventSupport$KeyboardEventFactory:createEvent;org.apache.batik.dom.events.AbstractEvent:setEventPhase;java.lang.System:arraycopy;org.apache.batik.dom.events.AbstractEvent:getDefaultPrevented;org.apache.batik.dom.events.DocumentEventSupport$MutationNameEventFactory:<init>;javax.xml.bind.TypeConstraintException:toString;java.lang.Object:getClass;org.apache.batik.svggen.SVGGraphics2DIOException:getMessage;org.apache.batik.apps.rasterizer.Messages:formatMessage;org.apache.batik.dom.AbstractDocument:getImplementation;javax.naming.NamingException:toString;org.apache.batik.ext.awt.image.PadMode:<init>;org.apache.batik.dom.events.EventSupport:<init>;org.apache.batik.dom.events.DOMKeyboardEvent:<init>;org.apache.batik.dom.svg.SVGOMDocument:<init>;org.apache.batik.dom.events.DocumentEventSupport$TextEventFactory:<init>;org.apache.batik.dom.AbstractChildNode:setPreviousSibling;org.apache.batik.apps.rasterizer.SVGConverterException:getMessage;org.apache.batik.ext.awt.image.PadMode:readResolve;org.apache.batik.dom.events.AbstractEvent:setCurrentTarget;org.apache.batik.i18n.LocalizableSupport:getString;org.apache.batik.dom.GenericDocumentType:getNodeName;org.apache.batik.dom.events.DocumentEventSupport$KeyEventFactory:createEvent;org.apache.batik.dom.events.DocumentEventSupport$CustomEventFactory:createEvent;org.apache.batik.dom.AbstractDocument:getNodeName,8271
batik,TC_CompositeRule_Map,SENECA,1-CFA,32,213,6,11,0,196,org.apache.batik.xml.XMLException:getMessage;java.text.MessageFormat:format;org.apache.batik.svggen.SVGGraphics2DRuntimeException:getMessage;java.rmi.RemoteException:getMessage;java.util.LinkedList:<init>;org.apache.batik.dom.AbstractDocument:readObject;org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>;org.apache.batik.util.resources.ResourceFormatException:getClassName;org.apache.batik.css.parser.ParseException:getMessage;org.apache.batik.ext.awt.image.ARGBChannel:<init>;org.apache.batik.gvt.TextNode$Anchor:readResolve;org.apache.batik.ext.awt.image.ARGBChannel:toString;java.util.ResourceBundle:getString;org.apache.batik.i18n.LocaleGroup:<init>;org.xml.sax.SAXException:getMessage;java.lang.Throwable:toString;javax.security.sasl.SaslException:toString;java.util.MissingResourceException:<init>;org.apache.batik.util.resources.ResourceFormatException:getKey;org.apache.batik.util.gui.resource.MissingListenerException:toString;java.lang.Throwable:getMessage;org.apache.batik.i18n.LocaleGroup:getLocale;org.apache.batik.bridge.Messages:formatMessage;org.apache.batik.dom.AbstractNode$1:<init>;org.apache.batik.script.InterpreterException:getMessage;org.apache.batik.gvt.TextNode$Anchor:<init>;org.apache.batik.dom.AbstractStylableDocument:<init>;java.lang.System:arraycopy;org.apache.batik.i18n.LocalizableSupport:getResourceBundle;javax.xml.bind.JAXBException:toString;org.apache.batik.transcoder.TranscoderException:getMessage;org.apache.batik.i18n.LocalizableSupport:lookupResourceBundle;org.apache.batik.util.gui.resource.MissingListenerException:getKey;javax.xml.bind.TypeConstraintException:toString;java.lang.Object:getClass;org.apache.batik.svggen.SVGGraphics2DIOException:getMessage;org.apache.batik.apps.rasterizer.Messages:formatMessage;org.apache.batik.util.gui.resource.MissingListenerException:getClassName;javax.naming.NamingException:toString;org.xml.sax.SAXException:toString;org.apache.batik.ext.awt.image.PadMode:<init>;org.apache.batik.util.resources.ResourceFormatException:toString;java.util.ArrayList:get;org.apache.batik.dom.svg.SVGOMDocument:<init>;org.apache.batik.i18n.LocalizableSupport:hasNextResourceBundle;org.apache.batik.i18n.LocalizableSupport:<init>;org.apache.batik.apps.rasterizer.SVGConverterException:getMessage;org.apache.batik.anim.AnimationException:getMessage;javax.naming.LinkException:toString;org.apache.batik.ext.awt.image.PadMode:readResolve;java.lang.Object:toString;org.apache.batik.ext.awt.image.ARGBChannel:readResolve;org.ietf.jgss.GSSException:toString;org.apache.batik.dom.xbl.GenericXBLManager:<init>;org.apache.batik.anim.timing.TimedElement:formatMessage;org.apache.batik.dom.AbstractParentNode:<init>;salsa.model.ObjectOutputStream:writeObject;java.util.ResourceBundle:getBundle;org.apache.batik.parser.ParseException:getMessage;org.apache.batik.dom.AbstractDocument:<init>;org.apache.batik.i18n.LocalizableSupport:getCurrentLocale;org.apache.batik.i18n.LocalizableSupport:setUsedLocale;org.apache.batik.dom.svg.SVGOMDocument:readObject;org.apache.batik.i18n.LocalizableSupport:getString;org.apache.batik.dom.AbstractNode:<init>;org.apache.batik.bridge.BridgeException:getMessage;org.apache.batik.i18n.LocalizableSupport:formatMessage;javax.naming.directory.AttributeModificationException:toString,3277
batik,TC_ARGBChannel_Simple,SENECA,1-CFA,21,212,6,11,0,195,org.apache.batik.xml.XMLException:getMessage;java.text.MessageFormat:format;org.apache.batik.svggen.SVGGraphics2DRuntimeException:getMessage;java.rmi.RemoteException:getMessage;java.util.LinkedList:<init>;org.apache.batik.dom.AbstractDocument:readObject;org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>;org.apache.batik.ext.awt.image.CompositeRule:readResolve;org.apache.batik.util.resources.ResourceFormatException:getClassName;org.apache.batik.css.parser.ParseException:getMessage;org.apache.batik.gvt.TextNode$Anchor:readResolve;java.util.ResourceBundle:getString;org.apache.batik.i18n.LocaleGroup:<init>;org.xml.sax.SAXException:getMessage;org.apache.batik.ext.awt.image.CompositeRule:toString;java.lang.Throwable:toString;javax.security.sasl.SaslException:toString;java.util.MissingResourceException:<init>;org.apache.batik.util.resources.ResourceFormatException:getKey;org.apache.batik.util.gui.resource.MissingListenerException:toString;java.lang.Throwable:getMessage;org.apache.batik.i18n.LocaleGroup:getLocale;org.apache.batik.bridge.Messages:formatMessage;org.apache.batik.dom.AbstractNode$1:<init>;org.apache.batik.script.InterpreterException:getMessage;org.apache.batik.gvt.TextNode$Anchor:<init>;org.apache.batik.dom.AbstractStylableDocument:<init>;java.lang.System:arraycopy;org.apache.batik.i18n.LocalizableSupport:getResourceBundle;javax.xml.bind.JAXBException:toString;org.apache.batik.transcoder.TranscoderException:getMessage;org.apache.batik.i18n.LocalizableSupport:lookupResourceBundle;org.apache.batik.util.gui.resource.MissingListenerException:getKey;javax.xml.bind.TypeConstraintException:toString;org.apache.batik.ext.awt.image.CompositeRule:<init>;java.lang.Object:getClass;org.apache.batik.svggen.SVGGraphics2DIOException:getMessage;org.apache.batik.apps.rasterizer.Messages:formatMessage;org.apache.batik.util.gui.resource.MissingListenerException:getClassName;javax.naming.NamingException:toString;org.xml.sax.SAXException:toString;org.apache.batik.ext.awt.image.PadMode:<init>;org.apache.batik.util.resources.ResourceFormatException:toString;java.util.ArrayList:get;org.apache.batik.dom.svg.SVGOMDocument:<init>;org.apache.batik.i18n.LocalizableSupport:hasNextResourceBundle;org.apache.batik.i18n.LocalizableSupport:<init>;org.apache.batik.apps.rasterizer.SVGConverterException:getMessage;org.apache.batik.anim.AnimationException:getMessage;javax.naming.LinkException:toString;org.apache.batik.ext.awt.image.PadMode:readResolve;java.lang.Object:toString;org.apache.batik.dom.xbl.GenericXBLManager:<init>;org.ietf.jgss.GSSException:toString;org.apache.batik.anim.timing.TimedElement:formatMessage;org.apache.batik.dom.AbstractParentNode:<init>;salsa.model.ObjectOutputStream:writeObject;java.util.ResourceBundle:getBundle;org.apache.batik.parser.ParseException:getMessage;org.apache.batik.dom.AbstractDocument:<init>;org.apache.batik.i18n.LocalizableSupport:getCurrentLocale;org.apache.batik.i18n.LocalizableSupport:setUsedLocale;org.apache.batik.dom.svg.SVGOMDocument:readObject;org.apache.batik.i18n.LocalizableSupport:getString;org.apache.batik.dom.AbstractNode:<init>;org.apache.batik.bridge.BridgeException:getMessage;org.apache.batik.i18n.LocalizableSupport:formatMessage;javax.naming.directory.AttributeModificationException:toString,3283
batik,TC_PadMode_Map,SENECA,1-CFA,32,213,6,11,0,196,org.apache.batik.xml.XMLException:getMessage;java.text.MessageFormat:format;org.apache.batik.svggen.SVGGraphics2DRuntimeException:getMessage;java.rmi.RemoteException:getMessage;java.util.LinkedList:<init>;org.apache.batik.dom.AbstractDocument:readObject;org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>;org.apache.batik.ext.awt.image.CompositeRule:readResolve;org.apache.batik.util.resources.ResourceFormatException:getClassName;org.apache.batik.css.parser.ParseException:getMessage;org.apache.batik.ext.awt.image.ARGBChannel:<init>;org.apache.batik.gvt.TextNode$Anchor:readResolve;org.apache.batik.ext.awt.image.ARGBChannel:toString;java.util.ResourceBundle:getString;org.apache.batik.i18n.LocaleGroup:<init>;org.xml.sax.SAXException:getMessage;org.apache.batik.ext.awt.image.CompositeRule:toString;java.lang.Throwable:toString;javax.security.sasl.SaslException:toString;java.util.MissingResourceException:<init>;org.apache.batik.util.resources.ResourceFormatException:getKey;org.apache.batik.util.gui.resource.MissingListenerException:toString;java.lang.Throwable:getMessage;org.apache.batik.i18n.LocaleGroup:getLocale;org.apache.batik.bridge.Messages:formatMessage;org.apache.batik.dom.AbstractNode$1:<init>;org.apache.batik.script.InterpreterException:getMessage;org.apache.batik.gvt.TextNode$Anchor:<init>;org.apache.batik.dom.AbstractStylableDocument:<init>;java.lang.System:arraycopy;org.apache.batik.i18n.LocalizableSupport:getResourceBundle;javax.xml.bind.JAXBException:toString;org.apache.batik.transcoder.TranscoderException:getMessage;org.apache.batik.i18n.LocalizableSupport:lookupResourceBundle;org.apache.batik.util.gui.resource.MissingListenerException:getKey;javax.xml.bind.TypeConstraintException:toString;org.apache.batik.ext.awt.image.CompositeRule:<init>;java.lang.Object:getClass;org.apache.batik.svggen.SVGGraphics2DIOException:getMessage;org.apache.batik.apps.rasterizer.Messages:formatMessage;org.apache.batik.util.gui.resource.MissingListenerException:getClassName;javax.naming.NamingException:toString;org.xml.sax.SAXException:toString;org.apache.batik.util.resources.ResourceFormatException:toString;java.util.ArrayList:get;org.apache.batik.dom.svg.SVGOMDocument:<init>;org.apache.batik.i18n.LocalizableSupport:hasNextResourceBundle;org.apache.batik.i18n.LocalizableSupport:<init>;org.apache.batik.apps.rasterizer.SVGConverterException:getMessage;org.apache.batik.anim.AnimationException:getMessage;javax.naming.LinkException:toString;org.apache.batik.dom.xbl.GenericXBLManager:<init>;org.apache.batik.ext.awt.image.ARGBChannel:readResolve;org.ietf.jgss.GSSException:toString;org.apache.batik.anim.timing.TimedElement:formatMessage;org.apache.batik.dom.AbstractParentNode:<init>;salsa.model.ObjectOutputStream:writeObject;java.util.ResourceBundle:getBundle;org.apache.batik.parser.ParseException:getMessage;org.apache.batik.dom.AbstractDocument:<init>;org.apache.batik.i18n.LocalizableSupport:getCurrentLocale;org.apache.batik.i18n.LocalizableSupport:setUsedLocale;org.apache.batik.dom.svg.SVGOMDocument:readObject;org.apache.batik.i18n.LocalizableSupport:getString;org.apache.batik.dom.AbstractNode:<init>;org.apache.batik.bridge.BridgeException:getMessage;org.apache.batik.i18n.LocalizableSupport:formatMessage;javax.naming.directory.AttributeModificationException:toString,3317
