Project,TC,Approach,Policy,FromNode,ToNode
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:getObject,testcases.TC_JGraph_Simple:getObject
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:getObject,testcases.TC_AttributeMap_SerializableRectangle2D_Simple:getObject
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:getObject,testcases.TC_DefaultGraphCellEditor_Simple:getObject
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:<init>,java.lang.Object:<init>
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractCompositeTestCase:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:<init>
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Class:getName
jgraph,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
jgraph,ALL,WALA,0-1-CFA,testcases.TC_AttributeMap_SerializableRectangle2D_Map:main,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest
jgraph,ALL,WALA,0-1-CFA,testcases.TC_AttributeMap_SerializableRectangle2D_Map:main,testcases.TC_AttributeMap_SerializableRectangle2D_Map:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_AttributeMap_SerializableRectangle2D_Map:main,testcases.TC_AttributeMap_SerializableRectangle2D_Simple:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_AttributeMap_SerializableRectangle2D_Simple:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_AttributeMap_SerializableRectangle2D_Map:<init>,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_GraphLayoutCache_Map:main,testcases.TC_GraphLayoutCache_Simple:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_GraphLayoutCache_Map:main,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest
jgraph,ALL,WALA,0-1-CFA,testcases.TC_GraphLayoutCache_Map:main,testcases.TC_GraphLayoutCache_Map:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_GraphLayoutCache_Simple:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_GraphLayoutCache_Map:<init>,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:<init>
jgraph,ALL,WALA,0-1-CFA,testcases.TC_GraphLayoutCache_Simple:getObject,org.jgraph.graph.GraphLayoutCache:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,org.jgraph.graph.GraphLayoutCache:setModel
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,org.jgraph.graph.DefaultCellViewFactory:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.util.ArrayList:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,org.jgraph.graph.GraphLayoutCache:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.util.HashSet:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.util.WeakHashMap:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.lang.Object:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.util.HashSet:add
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.util.Hashtable:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,org.jgraph.graph.GraphLayoutCache:putMapping
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,java.util.WeakHashMap:put
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:<init>,org.jgraph.graph.GraphLayoutCache:insertViews
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:<init>,java.lang.Object:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:putMapping,java.util.Hashtable:put
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:insertViews,org.jgraph.graph.GraphLayoutCache:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:insertViews,org.jgraph.graph.PortView:getParentView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:insertViews,java.util.ArrayList:add
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:insertViews,org.jgraph.graph.GraphLayoutCache:getMapping
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:insertViews,org.jgraph.graph.AbstractCellView:getParentView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:insertViews,org.jgraph.graph.AbstractCellView:getCell
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,org.jgraph.graph.GraphLayoutCache:getModel
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,java.util.WeakHashMap:clear
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,java.util.Hashtable:clear
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,org.jgraph.graph.GraphLayoutCache:isPartial
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,org.jgraph.graph.GraphLayoutCache:update
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,java.util.ArrayList:clear
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,org.jgraph.graph.GraphLayoutCache:getMapping
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,java.util.HashSet:clear
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:setModel,org.jgraph.graph.GraphLayoutCache:insertViews
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:refresh,org.jgraph.graph.GraphLayoutCache:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:refresh,org.jgraph.graph.EdgeView:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:refresh,org.jgraph.graph.AbstractCellView:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:refresh,org.jgraph.graph.AbstractCellView:getChildViews
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.EdgeView:update
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,java.util.WeakHashMap:remove
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.DefaultCellViewFactory:createView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,java.util.Hashtable:get
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.GraphLayoutCache:getMapping
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.AbstractCellView:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.AbstractCellView:update
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.EdgeView:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,java.util.WeakHashMap:get
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.GraphLayoutCache:putMapping
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.GraphLayoutCache:isVisible
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getMapping,org.jgraph.graph.VertexView:update
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:update,org.jgraph.graph.GraphLayoutCache:updatePorts
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:update,org.jgraph.graph.GraphLayoutCache:cellViewsChanged
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:update,org.jgraph.graph.GraphLayoutCache:getRoots
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:isVisible,org.jgraph.graph.GraphLayoutCache:isPartial
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:isVisible,java.util.HashSet:contains
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createView,org.jgraph.graph.DefaultCellViewFactory:createEdgeView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createView,org.jgraph.graph.DefaultCellViewFactory:createPortView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createView,org.jgraph.graph.DefaultCellViewFactory:createVertexView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,org.jgraph.graph.EdgeView:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,java.util.ArrayList:size
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,java.util.ArrayList:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,org.jgraph.graph.GraphLayoutCache:getMapping
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,java.util.ArrayList:add
