ProjectName	TestCase	ApproachName	Policy	Time (ms)	#Extra Iterations
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	SALSA	0-1-CFA	120	2
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	SALSA	0-1-CFA	196	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	SALSA	0-1-CFA	104	2
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	SALSA	0-1-CFA	125	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	SALSA	0-1-CFA	134	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	SALSA	0-1-CFA	59	2
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	SALSA	0-1-CFA	104	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	SALSA	0-1-CFA	61	2
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	SALSA	0-1-CFA	143	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	SALSA	0-1-CFA	110	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	SALSA	0-1-CFA	107	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	SALSA	0-1-CFA	108	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	SALSA	0-1-CFA	129	3
castor-testcases.jar	Ltestcases/TC_BindingType_Map	SALSA	0-1-CFA	180	3
castor-testcases.jar	Ltestcases/TC_AccessMode_List	SALSA	0-1-CFA	109	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	SALSA	0-1-CFA	117	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	SALSA	0-1-CFA	153	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	SALSA	0-1-CFA	142	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	SALSA	0-1-CFA	106	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	SALSA	0-1-CFA	261	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	SALSA	0-1-CFA	157	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	SALSA	0-1-CFA	143	2
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	SALSA	0-1-CFA	280	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	SALSA	0-1-CFA	69	2
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	SALSA	0-1-CFA	117	2
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	SALSA	0-1-CFA	201	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SALSA	0-1-CFA	108	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	SALSA	0-1-CFA	149	2
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	SALSA	0-1-CFA	214	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	SALSA	0-1-CFA	111	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	SALSA	0-1-CFA	452	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	SALSA	0-1-CFA	189	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	SALSA	0-1-CFA	192	2
castor-testcases.jar	Ltestcases/TC_BindingType_List	SALSA	0-1-CFA	157	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	SALSA	0-1-CFA	116	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	SALSA	0-1-CFA	70	2
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	SALSA	0-1-CFA	121	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	SALSA	0-1-CFA	110	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	SALSA	0-1-CFA	57	2
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	SALSA	0-1-CFA	105	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	SALSA	0-1-CFA	102	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	SALSA	0-1-CFA	119	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	SALSA	0-1-CFA	67	2
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	SALSA	0-1-CFA	69	2
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	SALSA	0-1-CFA	56	2
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	SALSA	0-1-CFA	106	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	SALSA	0-1-CFA	113	2
castor-testcases.jar	Ltestcases/TC_BindingType_Array	SALSA	0-1-CFA	124	2
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	SALSA	0-1-CFA	149	3
castor-testcases.jar	Ltestcases/TC_BindingType_Set	SALSA	0-1-CFA	196	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	SALSA	0-1-CFA	118	2
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	SALSA	0-1-CFA	124	3
castor-testcases.jar	Ltestcases/TC_BindingType2_List	SALSA	0-1-CFA	260	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	SALSA	0-1-CFA	95	2
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	SALSA	0-1-CFA	202	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	SALSA	0-1-CFA	207	2
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	SALSA	0-1-CFA	147	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	SALSA	0-1-CFA	105	2
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	SALSA	0-1-CFA	272	2
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	SALSA	0-1-CFA	110	2
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	SALSA	0-1-CFA	125	2
castor-testcases.jar	Ltestcases/TC_AccessMode_Set	SALSA	1-CFA	308	2
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Simple	SALSA	1-CFA	253	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Simple	SALSA	1-CFA	214	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	SALSA	1-CFA	200	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	SALSA	1-CFA	328	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	SALSA	1-CFA	409	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	SALSA	1-CFA	161	2
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	SALSA	1-CFA	258	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	SALSA	1-CFA	94	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	SALSA	1-CFA	170	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	SALSA	1-CFA	85	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	SALSA	1-CFA	148	2
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	SALSA	1-CFA	374	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	SALSA	1-CFA	500	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	SALSA	1-CFA	530	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	SALSA	1-CFA	418	3
castor-testcases.jar	Ltestcases/TC_BindingType_Map	SALSA	1-CFA	472	3
castor-testcases.jar	Ltestcases/TC_AccessMode_List	SALSA	1-CFA	484	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	SALSA	1-CFA	519	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	SALSA	1-CFA	82	2
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	SALSA	1-CFA	79	2
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	SALSA	1-CFA	139	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	SALSA	1-CFA	209	2
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	SALSA	1-CFA	166	2
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	SALSA	1-CFA	206	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	SALSA	1-CFA	198	2
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	SALSA	1-CFA	152	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	SALSA	1-CFA	151	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	SALSA	1-CFA	267	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SALSA	1-CFA	299	2
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	SALSA	1-CFA	158	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	SALSA	1-CFA	223	2
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	SALSA	1-CFA	303	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	SALSA	1-CFA	384	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	SALSA	1-CFA	199	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	SALSA	1-CFA	257	3
castor-testcases.jar	Ltestcases/TC_BindingType_List	SALSA	1-CFA	369	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	SALSA	1-CFA	453	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	SALSA	1-CFA	325	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	SALSA	1-CFA	490	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	SALSA	1-CFA	423	2
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	SALSA	1-CFA	695	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	SALSA	1-CFA	841	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	SALSA	1-CFA	830	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	SALSA	1-CFA	1020	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	SALSA	1-CFA	440	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	SALSA	1-CFA	507	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	SALSA	1-CFA	867	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	SALSA	1-CFA	1251	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	SALSA	1-CFA	900	3
castor-testcases.jar	Ltestcases/TC_BindingType_Array	SALSA	1-CFA	557	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	SALSA	1-CFA	489	2
castor-testcases.jar	Ltestcases/TC_BindingType_Set	SALSA	1-CFA	404	2
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	SALSA	1-CFA	385	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	SALSA	1-CFA	566	3
castor-testcases.jar	Ltestcases/TC_BindingType2_List	SALSA	1-CFA	845	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	SALSA	1-CFA	371	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	SALSA	1-CFA	487	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	SALSA	1-CFA	342	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	SALSA	1-CFA	711	2
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	SALSA	1-CFA	461	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	SALSA	1-CFA	707	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	SALSA	1-CFA	576	3
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	SALSA	1-CFA	520	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Set	WALA	0-1-CFA	1012	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Simple	WALA	0-1-CFA	267	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Simple	WALA	0-1-CFA	979	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	WALA	0-1-CFA	268	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	WALA	0-1-CFA	598	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	WALA	0-1-CFA	305	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	WALA	0-1-CFA	575	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	WALA	0-1-CFA	294	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	WALA	0-1-CFA	542	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	WALA	0-1-CFA	482	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	WALA	0-1-CFA	537	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	WALA	0-1-CFA	356	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	WALA	0-1-CFA	570	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	WALA	0-1-CFA	333	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	WALA	0-1-CFA	283	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	WALA	0-1-CFA	268	0
castor-testcases.jar	Ltestcases/TC_BindingType_Map	WALA	0-1-CFA	276	0
castor-testcases.jar	Ltestcases/TC_AccessMode_List	WALA	0-1-CFA	252	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	WALA	0-1-CFA	191	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	WALA	0-1-CFA	321	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	WALA	0-1-CFA	174	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	WALA	0-1-CFA	325	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	WALA	0-1-CFA	311	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	WALA	0-1-CFA	305	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	WALA	0-1-CFA	181	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	WALA	0-1-CFA	354	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	WALA	0-1-CFA	109	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	WALA	0-1-CFA	280	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	WALA	0-1-CFA	103	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	WALA	0-1-CFA	232	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	WALA	0-1-CFA	134	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	WALA	0-1-CFA	232	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	WALA	0-1-CFA	159	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	WALA	0-1-CFA	217	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	WALA	0-1-CFA	149	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	WALA	0-1-CFA	203	0
castor-testcases.jar	Ltestcases/TC_BindingType_List	WALA	0-1-CFA	172	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	WALA	0-1-CFA	183	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	WALA	0-1-CFA	182	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	WALA	0-1-CFA	207	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	WALA	0-1-CFA	178	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	WALA	0-1-CFA	153	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	WALA	0-1-CFA	217	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	WALA	0-1-CFA	133	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	WALA	0-1-CFA	232	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	WALA	0-1-CFA	115	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	WALA	0-1-CFA	238	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	WALA	0-1-CFA	99	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	WALA	0-1-CFA	265	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	WALA	0-1-CFA	92	0
castor-testcases.jar	Ltestcases/TC_BindingType_Array	WALA	0-1-CFA	264	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	WALA	0-1-CFA	108	0
castor-testcases.jar	Ltestcases/TC_BindingType_Set	WALA	0-1-CFA	227	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	WALA	0-1-CFA	145	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	WALA	0-1-CFA	233	0
castor-testcases.jar	Ltestcases/TC_BindingType2_List	WALA	0-1-CFA	131	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	WALA	0-1-CFA	214	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	WALA	0-1-CFA	152	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	WALA	0-1-CFA	209	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	WALA	0-1-CFA	185	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	WALA	0-1-CFA	181	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	WALA	0-1-CFA	175	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	WALA	0-1-CFA	173	0
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	WALA	0-1-CFA	203	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Set	WALA	1-CFA	495	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Simple	WALA	1-CFA	508	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Simple	WALA	1-CFA	466	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	WALA	1-CFA	466	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	WALA	1-CFA	482	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	WALA	1-CFA	419	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	WALA	1-CFA	429	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	WALA	1-CFA	411	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	WALA	1-CFA	409	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	WALA	1-CFA	409	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	WALA	1-CFA	410	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	WALA	1-CFA	438	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	WALA	1-CFA	400	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	WALA	1-CFA	417	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	WALA	1-CFA	432	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	WALA	1-CFA	395	0
castor-testcases.jar	Ltestcases/TC_BindingType_Map	WALA	1-CFA	422	0
castor-testcases.jar	Ltestcases/TC_AccessMode_List	WALA	1-CFA	402	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	WALA	1-CFA	399	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	WALA	1-CFA	406	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	WALA	1-CFA	452	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	WALA	1-CFA	386	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	WALA	1-CFA	438	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	WALA	1-CFA	526	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	WALA	1-CFA	396	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	WALA	1-CFA	407	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	WALA	1-CFA	416	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	WALA	1-CFA	473	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	WALA	1-CFA	430	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	WALA	1-CFA	517	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	WALA	1-CFA	502	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	WALA	1-CFA	705	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	WALA	1-CFA	524	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	WALA	1-CFA	623	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	WALA	1-CFA	622	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	WALA	1-CFA	480	0
castor-testcases.jar	Ltestcases/TC_BindingType_List	WALA	1-CFA	448	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	WALA	1-CFA	539	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	WALA	1-CFA	504	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	WALA	1-CFA	598	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	WALA	1-CFA	495	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	WALA	1-CFA	440	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	WALA	1-CFA	445	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	WALA	1-CFA	522	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	WALA	1-CFA	486	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	WALA	1-CFA	494	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	WALA	1-CFA	407	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	WALA	1-CFA	418	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	WALA	1-CFA	414	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	WALA	1-CFA	407	0
castor-testcases.jar	Ltestcases/TC_BindingType_Array	WALA	1-CFA	397	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	WALA	1-CFA	649	0
castor-testcases.jar	Ltestcases/TC_BindingType_Set	WALA	1-CFA	645	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	WALA	1-CFA	575	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	WALA	1-CFA	529	0
castor-testcases.jar	Ltestcases/TC_BindingType2_List	WALA	1-CFA	608	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	WALA	1-CFA	441	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	WALA	1-CFA	594	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	WALA	1-CFA	495	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	WALA	1-CFA	427	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	WALA	1-CFA	428	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	WALA	1-CFA	424	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	WALA	1-CFA	432	0
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	WALA	1-CFA	481	0
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SENECA	0-1-CFA	529	4
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SENECA	0-1-CFA	446	4
james-testcases.jar	Ltestcases/TC_MailImpl_List	SENECA	0-1-CFA	489	4
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SENECA	0-1-CFA	366	4
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SENECA	0-1-CFA	359	4
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SENECA	1-CFA	600	3
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SENECA	1-CFA	644	3
james-testcases.jar	Ltestcases/TC_MailImpl_List	SENECA	1-CFA	503	3
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SENECA	1-CFA	555	3
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SENECA	1-CFA	460	3
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SALSA	0-1-CFA	191	2
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SALSA	0-1-CFA	271	3
james-testcases.jar	Ltestcases/TC_MailImpl_List	SALSA	0-1-CFA	155	3
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SALSA	0-1-CFA	155	3
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SALSA	0-1-CFA	283	3
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SALSA	1-CFA	330	3
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SALSA	1-CFA	347	3
james-testcases.jar	Ltestcases/TC_MailImpl_List	SALSA	1-CFA	336	3
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SALSA	1-CFA	279	2
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SALSA	1-CFA	262	2
james-testcases.jar	Ltestcases/TC_MailImpl_Array	WALA	0-1-CFA	367	0
james-testcases.jar	Ltestcases/TC_MailImpl_Map	WALA	0-1-CFA	283	0
james-testcases.jar	Ltestcases/TC_MailImpl_List	WALA	0-1-CFA	134	0
james-testcases.jar	Ltestcases/TC_MailImpl_Set	WALA	0-1-CFA	343	0
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	WALA	0-1-CFA	95	0
james-testcases.jar	Ltestcases/TC_MailImpl_Array	WALA	1-CFA	687	0
james-testcases.jar	Ltestcases/TC_MailImpl_Map	WALA	1-CFA	508	0
james-testcases.jar	Ltestcases/TC_MailImpl_List	WALA	1-CFA	547	0
james-testcases.jar	Ltestcases/TC_MailImpl_Set	WALA	1-CFA	772	0
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	WALA	1-CFA	507	0
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializableRectangle2D_List	SENECA	0-1-CFA	453	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_Simple	SENECA	0-1-CFA	422	3
jgraph-testcases.jar	Ltestcases/TC_JGraph_Set	SENECA	0-1-CFA	485	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_Array	SENECA	0-1-CFA	453	4
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializableRectangle2D_Map	SENECA	0-1-CFA	463	3
jgraph-testcases.jar	Ltestcases/TC_GraphLayoutCache_Simple	SENECA	0-1-CFA	375	4
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_Map	SENECA	0-1-CFA	377	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_Map	SENECA	0-1-CFA	507	4
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_List	SENECA	0-1-CFA	448	4
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_List	SENECA	0-1-CFA	344	3
jgraph-testcases.jar	Ltestcases/TC_JGraph_List	SENECA	0-1-CFA	414	3
